Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1994],1994 [YR1995],1995 [YR1995],1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Liechtenstein,LIE,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,91.45728302,92,92.03980255,91.54228973,88.05970001,84.13461304,81.8181839,82.77511597,89.95215607,89.90384674,92.41706085,91.4691925,91.54929352,91.0798111,91.54929352,92.30769348,91.42857361,92.85713959,92.38095093,92.38095093,92.85713959,95.23809814
Liechtenstein,LIE,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,98.5,97.51243591,97.0149231,92.53731537,92.53731537,91.34615326,95.19230652,90.86538696,91.82691956,91.82691956,98.10426331,99.52606964,97.65258026,96.244133,96.244133,95.07389069,95.07389069,90.14778137,90.14778137,92.23300934,89.37197876,89.85507202
Lithuania,LTU,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,68.27957153,63.63636398,67.02127838,61.90476227,68.25396729,66.99507141,64.39024353,59.51219559,58.73786545,60.67961121,65.07176971,68.57142639,67.29857635,68.2464447,67.77251434,70.19230652,70,72.85713959,67.61904907,66.66666412,73.33333588,78.57142639
Lithuania,LTU,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,68.30600739,62.84152985,59.56284332,67.56756592,74.59459686,75.12437439,74.01960754,73.65853882,72.8155365,70.38835144,73.20574188,73.68421173,72.98577881,74.40758514,74.40758514,78.84615326,84.2857132,80.47618866,79.04762268,80.47618866,80.47618866,81.42857361
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,62.76595688,62.76595688,64.02116394,77.24868011,83.91960144,72.8155365,69.90291595,74.87922668,76.32849884,70.67308044,69.19431305,70.61611176,68.72038269,72.51184845,80.56871796,70.47618866,70.47618866,72.85713959,72.38095093,69.81131744,72.16981506,78.77358246
Lithuania,LTU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,82.60869598,77.17391205,73.36956787,81.62162018,79.4594574,79.60198975,77.45098114,78.4313736,81.06796265,81.06796265,77.99043274,79.42583466,77.72512054,82.93838501,84.8341217,85.57691956,86.66666412,84.2857132,82.85713959,82.38095093,82.85713959,83.33333588
Lithuania,LTU,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,63.31658173,65.5,58.70646667,63.18407822,64.67662048,67.30769348,67.94258118,69.37799072,69.85646057,70.67308044,69.66824341,72.98577881,72.30046844,75.58685303,73.23943329,78.84615326,80.47618866,81.90476227,80,78.09523773,80.47618866,80.95237732
Lithuania,LTU,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,75.5,74.12935638,73.63184357,73.13433075,74.12935638,77.88461304,74.5192337,74.5192337,74.03845978,72.59615326,74.40758514,75.35545349,74.64788818,75.11737061,75.58685303,76.35468292,77.33990479,78.32512665,78.32512665,77.1844635,80.1932373,80.67633057
Luxembourg,LUX,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,94.62365723,93.58288574,94.14893341,95.23809814,91.53439331,93.10344696,92.68292999,94.14633942,94.17475891,95.14562988,94.73683929,95.7142868,98.10426331,96.6824646,97.15639496,96.63461304,97.14286041,97.61904907,96.19047546,97.14286041,97.61904907,96.66666412
Luxembourg,LUX,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,99.45355225,98.90710449,96.72131348,98.91892242,95.13513184,94.52736664,95.58823395,90.24390411,91.26213837,92.71844482,96.17224884,94.25836945,95.26066589,94.31279755,93.83885956,93.2692337,93.80952454,92.85713959,93.80952454,95.7142868,95.23809814,96.66666412
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,95.74468231,95.74468231,98.94179535,99.47090149,97.48743439,95.14562988,95.14562988,99.03381348,99.03381348,100,98.57820129,99.05213165,96.20853424,95.73459625,95.26066589,97.61904907,98.09523773,98.09523773,94.76190186,95.75471497,95.28302002,93.39622498
Luxembourg,LUX,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,97.28260803,94.02173615,98.91304016,99.4594574,98.91892242,99.50248718,97.54901886,96.5686264,97.08737946,96.11650848,95.21530914,95.69377899,98.57820129,96.6824646,96.6824646,92.30769348,92.85713959,93.80952454,93.80952454,94.76190186,95.23809814,98.57142639
Luxembourg,LUX,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,95.97989655,97,98.50746155,98.50746155,95.52238464,96.63461304,96.65071869,93.30143738,94.73683929,95.67308044,97.63033295,97.63033295,97.65258026,96.244133,96.71361542,95.67308044,96.66666412,95.23809814,95.23809814,96.19047546,96.19047546,95.7142868
Luxembourg,LUX,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,96.5,96.51741028,95.02487183,94.02985382,97.0149231,96.63461304,96.15384674,99.5192337,99.5192337,99.5192337,100,98.57820129,99.06103516,98.59155273,98.59155273,98.52217102,97.04433441,96.55172729,97.53694916,97.08737946,97.10144806,96.6183548
Madagascar,MDG,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,44.08602142,35.8288765,40.95744705,56.61375809,50.26454926,44.3349762,55.12195206,51.70731735,51.94174576,49.02912521,46.88995361,42.38095093,38.86256027,29.38388634,23.22274971,21.63461494,20,16.19047546,13.33333302,14.76190472,14.76190472,16.66666603
Madagascar,MDG,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,38.25136566,32.24043655,32.24043655,45.94594574,42.16216278,35.82089615,43.13725662,31.70731735,37.37863922,28.64077759,22.00956917,16.74641228,14.69194317,12.79620838,12.32227516,8.17307663,7.619047642,9.523809433,10.47619057,9.523809433,10,13.33333302
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,53.72340393,53.19149017,52.91005325,39.68254089,66.33165741,53.88349533,45.14562988,51.6908226,46.37681198,29.80769157,21.80094719,17.06161118,24.64455032,28.90995216,24.64455032,26.66666603,30.47619057,35.23809433,33.80952454,25.94339561,33.96226501,26.41509438
Madagascar,MDG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,19.02173996,22.28260803,29.347826,42.16216278,44.32432556,40.29850769,44.60784149,48.03921509,45.14562988,41.26213455,32.05741501,30.14354134,32.70142365,30.80568695,27.96208572,26.92307663,24.2857151,25.23809433,25.7142849,22.8571434,20.47619057,20.95238113
Madagascar,MDG,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,38.69346619,40.5,44.27860641,46.26865768,44.77611923,43.75,41.62679291,41.14832687,43.06220245,39.42307663,27.96208572,21.80094719,20.65727615,19.24882698,18.77934265,26.44230843,28.5714283,19.52380943,20,20.47619057,15.71428585,20.47619057
Madagascar,MDG,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,46.5,55.22388077,53.2338295,45.27363205,48.75621796,48.55769348,45.19230652,43.26922989,44.71154022,35.57692337,26.06635094,25.59241676,24.88262939,23.94366264,25.82159615,31.52709389,34.48275757,35.46797943,34.9753685,36.40776825,38.16424942,37.68115997
Malawi,MWI,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,47.31182861,49.19786072,48.93616867,14.81481457,26.45502663,25.12315178,27.31707382,36.09756088,35.92232895,38.34951401,41.14832687,38.57143021,41.23222733,38.86256027,32.70142365,25,23.80952454,23.80952454,27.61904716,24.76190567,25.23809433,40
Malawi,MWI,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,45.90163803,45.35519028,44.80874252,24.32432365,25.40540504,21.39303398,23.03921509,21.46341515,33.0097084,33.98058319,37.32057571,39.23445129,40.28435898,37.91469193,36.01895905,25.96153831,25.23809433,21.90476227,23.80952454,20.47619057,20.95238113,19.52380943
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,31.9148941,42.55319214,34.3915329,47.08994675,42.71356964,49.02912521,49.51456451,49.27536392,45.41062927,42.30769348,46.44549942,47.86729813,42.65402985,44.54976273,38.86256027,50,48.09523773,41.90476227,37.1428566,30.6603775,35.84905624,43.86792374
Malawi,MWI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,42.93478394,48.91304398,47.28260803,34.59459305,35.13513565,27.36318398,34.31372452,29.41176414,32.03883362,32.03883362,33.97129059,27.75119591,24.64455032,26.54028511,27.01421738,25.48077011,20.95238113,19.04761887,22.8571434,25.23809433,23.33333397,22.8571434
Malawi,MWI,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,39.19598007,38,34.3283577,39.30348206,46.7661705,48.07692337,49.28229523,48.80382919,50.23923492,52.40384674,50.71089935,50.71089935,50.70422363,48.82629013,50.23474121,45.19230652,43.80952454,37.1428566,39.04761887,37.61904907,41.90476227,43.80952454
Malawi,MWI,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,49,50.74626923,46.7661705,30.84577179,36.81592178,32.21154022,31.73077011,38.46154022,37.5,39.90384674,43.12796021,40.75829315,39.4366188,42.25352097,42.72300339,46.79803085,47.29064178,45.81280899,44.82758713,41.26213455,41.54589462,46.37681198
Mali,MLI,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,25.8064518,25.13368988,23.40425491,30.68782997,26.98412704,29.55665016,39.02439117,38.53658676,38.34951401,35.43689346,27.75119591,28.5714283,28.4360199,22.27488136,22.27488136,26.44230843,27.61904716,29.52380943,29.04761887,26.66666603,26.66666603,24.2857151
Mali,MLI,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,15.30054665,9.289617538,14.20765018,28.64864922,27.56756783,24.37810898,27.94117737,26.8292675,24.27184486,23.78640747,24.4019146,23.44497681,23.69668198,18.00947952,20.85308075,14.42307663,17.61904716,14.28571415,15.71428585,13.80952358,12.85714245,11.4285717
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,58.51063919,62.23404312,56.08465576,61.90476227,53.26633072,62.13592148,52.42718506,58.93719864,51.6908226,52.88461685,41.7061615,39.33649445,24.17061615,3.791469097,6.161137581,6.666666508,7.619047642,8.571428299,6.190476418,4.716980934,3.773584843,3.773584843
Mali,MLI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,27.71739197,36.95652008,36.41304398,32.43243408,31.35135078,30.84577179,30.88235283,36.76470566,38.34951401,37.86407852,37.32057571,33.97129059,36.4928894,36.4928894,33.64928818,29.32692337,28.5714283,28.09523773,28.5714283,29.52380943,28.5714283,28.09523773
Mali,MLI,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,41.70854187,43.5,42.78606796,44.77611923,53.2338295,46.15384674,47.36841965,46.41148376,49.28229523,45.67307663,44.07582855,40.28435898,38.49765396,31.45539856,26.7605629,31.25,26.19047546,22.8571434,22.8571434,21.4285717,20,18.5714283
Mali,MLI,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,51,47.76119232,50.74626923,57.21393204,60.19900513,56.73077011,58.65384674,56.25,54.80769348,54.80769348,50.71089935,54.50236893,54.92957687,31.45539856,38.49765396,42.36453247,40.39408875,40.39408875,38.42364502,35.92232895,33.81642532,27.53623199
Malta,MLT,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,71.50537872,70.58823395,81.9148941,77.24868011,80.42327881,77.8325119,78.04878235,80.48780823,81.06796265,80.58252716,73.68421173,74.76190186,72.98577881,78.67298889,80.56871796,78.36538696,77.61904907,73.80952454,74.76190186,70,60,62.8571434
Malta,MLT,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,82.51366425,79.78141785,83.060112,83.24324036,79.4594574,76.11940002,75.49019623,80.97560883,84.46601868,86.89320374,84.21052551,84.21052551,84.36019135,84.8341217,86.25592041,80.7692337,74.76190186,77.14286041,80,78.09523773,76.66666412,80.95237732
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,94.14893341,96.80850983,98.41269684,97.88359833,99.49748993,95.63106537,96.60194397,92.75362396,95.16908264,95.19230652,92.89099884,91.94313049,84.8341217,87.20378876,83.88625336,90.47618866,87.14286041,89.04762268,93.33333588,93.86792755,83.01886749,82.07546997
Malta,MLT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,78.26087189,83.1521759,84.23912811,81.08107758,82.70270538,82.08955383,79.41176605,83.8235321,85.43688965,85.92233276,88.99521637,91.38755798,89.09952545,89.09952545,88.1516571,82.21154022,84.2857132,84.76190186,88.09523773,88.57142639,76.66666412,85.7142868
Malta,MLT,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,83.91960144,89.5,89.55223846,91.04477692,92.53731537,89.42308044,90.90908813,91.38755798,92.34449768,91.82691956,90.52132416,89.09952545,87.32394409,87.79342651,87.79342651,86.05769348,82.85713959,80.95237732,84.2857132,81.90476227,79.04762268,78.09523773
Malta,MLT,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,85.5,84.0796051,86.56716156,86.56716156,92.03980255,90.38461304,88.94230652,89.90384674,90.86538696,90.86538696,87.67772675,88.62559509,87.79342651,88.26290894,87.79342651,89.16255951,89.16255951,88.66995239,87.19211578,82.5242691,82.60869598,85.02415466
Mauritania,MRT,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,34.40860367,36.89839554,39.89361572,52.91005325,57.67195892,42.36453247,36.5853653,25.85365868,33.98058319,23.30097008,31.57894707,25.7142849,29.38388634,23.69668198,21.80094719,16.82692337,18.09523773,25.23809433,23.80952454,23.33333397,22.38095284,23.33333397
Mauritania,MRT,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,53.00546265,53.00546265,52.45901489,47.56756592,51.35135269,35.32338333,45.09803772,20.48780441,16.9902916,16.01941681,20.09569359,17.22488022,17.06161118,20.37914658,16.11374474,16.34615326,13.80952358,20,20.95238113,19.52380943,30.95238113,17.61904716
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,59.04255295,60.10638428,61.37565994,60.31745911,44.22110367,38.83495331,39.32038879,53.62318802,35.26570129,24.51922989,19.9052124,14.21800995,13.74407578,15.16587639,17.53554535,25.7142849,23.33333397,20.47619057,24.76190567,24.52830124,25,21.69811249
Mauritania,MRT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,35.86956406,30.97826004,38.58695602,60,50.2702713,48.75621796,42.64706039,35.7843132,33.0097084,27.18446541,25.83732033,22.48803902,23.69668198,28.4360199,27.48815155,24.03846169,18.09523773,23.33333397,20.47619057,17.1428566,18.5714283,16.19047546
Mauritania,MRT,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,35.6783905,37,38.80596924,38.30845642,31.84079552,26.92307663,29.18660355,25.35885239,28.22966576,10.57692337,23.69668198,20.85308075,18.77934265,17.8403759,15.49295807,19.23077011,18.09523773,25.23809433,30,25.7142849,28.5714283,30
Mauritania,MRT,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,33.5,29.35323334,24.8756218,25.87064743,26.36815834,17.78846169,22.59615326,25.48077011,29.32692337,21.63461494,21.80094719,22.74881554,21.59624481,21.59624481,21.12676048,22.1674881,23.64532089,24.63054276,24.13793182,23.78640747,24.63768196,25.12077332
Mauritius,MUS,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,58.06451797,60.96256638,61.70212936,66.66666412,61.37565994,59.11330032,60.97560883,63.90243912,69.41747284,70.38835144,70.81340027,71.42857361,70.61611176,64.9289093,63.5071106,64.90384674,61.42856979,59.52381134,60,60,60.47618866,65.23809814
Mauritius,MUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,61.20218658,63.3879776,67.75955963,65.40540314,75.13513184,75.62188721,72.05882263,73.17073059,77.1844635,76.69902802,74.64115143,77.51196289,75.82938385,81.04265594,76.7772522,84.61538696,83.33333588,79.52381134,79.52381134,77.14286041,77.14286041,77.14286041
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,86.17021179,81.38298035,73.54497528,86.77248383,82.4120636,80.09708405,81.55339813,70.53140259,78.26087189,76.92308044,71.09004974,67.29857635,76.30331421,79.62084961,78.1990509,68.09523773,83.80952454,86.66666412,80,76.88679504,75,75.47169495
Mauritius,MUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,50.54347992,56.52173996,65.21739197,62.70270157,64.86486816,64.17910767,62.25490189,65.19607544,66.01941681,73.78640747,73.68421173,75.5980835,75.82938385,77.72512054,77.25118256,86.05769348,83.80952454,83.33333588,81.42857361,81.90476227,80.95237732,84.76190186
Mauritius,MUS,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,78.89447021,83.5,81.0945282,82.58706665,81.0945282,77.88461304,80.8612442,73.20574188,76.07655334,81.25,77.72512054,78.1990509,76.99530792,81.69013977,79.81221008,79.32691956,77.61904907,74.2857132,74.76190186,74.76190186,73.80952454,78.57142639
Mauritius,MUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,73.5,77.61193848,76.61691284,71.14427948,72.63681793,75.4807663,73.07691956,75,73.55769348,73.07691956,70.61611176,71.09004974,71.83098602,74.17840576,75.11737061,73.89162445,72.90640259,72.90640259,73.39901733,71.35922241,71.49758148,70.53140259
Moldova,MDA,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,39.78494644,42.78075027,34.57446671,17.98941803,21.16402054,14.77832508,30.24390221,31.70731735,29.61165047,33.0097084,26.79425812,29.04761887,30.80568695,31.7535553,23.69668198,20.67307663,17.1428566,13.80952358,20.95238113,25.23809433,29.04761887,30
Moldova,MDA,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,47.54098511,45.35519028,34.97267914,33.51351166,30.81081009,22.38805962,26.47058868,25.85365868,21.84465981,24.27184486,35.88516617,30.62200928,31.27962112,33.64928818,41.7061615,37.98077011,26.19047546,27.61904716,30.95238113,33.80952454,36.19047546,33.80952454
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,47.87234116,61.17021179,31.74603081,41.79894257,39.69849396,37.86407852,34.46601868,31.884058,42.51207733,35.57692337,26.06635094,33.175354,45.49763107,46.91942978,45.97156525,39.04761887,34.76190567,34.76190567,33.33333206,31.13207626,31.13207626,34.90565872
Moldova,MDA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,52.17391205,49.45652008,48.36956406,40,39.45946121,37.8109436,36.76470566,42.15686417,46.11650467,49.02912521,49.28229523,49.28229523,51.18483353,49.28910065,49.28910065,52.88461685,50,49.04761887,51.42856979,51.42856979,50.47618866,51.42856979
Moldova,MDA,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,47.73869324,49.5,37.3134346,34.3283577,36.81592178,42.78845978,42.10526276,38.2775116,37.32057571,40.38461685,41.7061615,43.60189438,45.53990555,46.00938797,43.19248962,46.15384674,42.38095093,32.38095093,34.76190567,36.19047546,36.19047546,32.38095093
Moldova,MDA,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,52,51.74129486,46.26865768,32.33831024,32.83581924,29.80769157,30.76922989,37.01922989,37.01922989,36.53845978,37.44075775,46.91942978,51.17370987,47.41783905,46.00938797,49.26108551,48.27586365,46.79803085,45.32019806,40.29126358,42.02898407,43.9613533
Monaco,MCO,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.85713959,92.85713959,93.80952454,93.33333588,94.2857132,88.57142639
Monaco,MCO,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.7142868,96.66666412,98.09523773,98.57142639,98.09523773,99.52381134
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,91.95980072,86.40776825,82.03883362,81.15942383,84.5410614,84.13461304,84.8341217,82.46445465,82.46445465,85.78199005,86.25592041,84.76190186,95.7142868,94.76190186,99.52381134,99.52830505,98.58490753,92.45282745
Monaco,MCO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.09523773,86.19047546,85.7142868,85.7142868,86.19047546,88.57142639
Monaco,MCO,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,76.8844223,80,79.60198975,77.61193848,78.60696411,74.03845978,72.72727203,81.8181839,78.46890259,79.32691956,80.0947876,77.25118256,77.93427277,77.46479034,77.93427277,..,90,90.95237732,90.47618866,90.95237732,90.95237732,89.04762268
Monaco,MCO,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,82.5,83.08457947,84.57711792,82.08955383,75.12437439,78.36538696,76.44230652,75.96154022,74.5192337,79.80769348,75.35545349,79.62084961,72.30046844,72.30046844,73.23943329,77.33990479,79.80295563,73.39901733,74.3842392,69.90291595,68.59903717,68.59903717
Montenegro,MNE,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,68.98395538,51.59574509,51.85185242,42.32804108,36.45320129,45.36585236,40.97560883,42.71844482,50,51.19617081,50,52.60663605,54.50236893,48.3412323,54.80769348,52.8571434,54.76190567,53.80952454,56.19047546,54.76190567,54.2857132
Montenegro,MNE,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,62.74509811,59.51219559,46.60194016,56.31068039,55.98086166,60.28708267,57.81990433,59.71564102,59.71564102,63.94230652,60.47618866,59.04761887,60,55.7142868,58.09523773,49.52381134
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,47.82608795,47.34299469,72.11538696,74.40758514,65.40284729,63.98104095,64.9289093,64.45497894,54.76190567,52.8571434,55.7142868,42.8571434,49.52830124,50,46.22641373
Montenegro,MNE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,50.98039246,30.88235283,50.48543549,52.91262054,53.58851624,53.11004639,53.08057022,53.55450058,54.9763031,57.69230652,61.42856979,62.8571434,65.7142868,65.23809814,64.76190186,64.2857132
Montenegro,MNE,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,..,26,61.19403076,59.20397949,47.26368332,45.19230652,47.8468895,49.76076508,48.80382919,52.88461685,54.50236893,52.60663605,53.05164337,53.99061203,53.99061203,58.17307663,56.19047546,50,51.42856979,54.2857132,52.8571434,52.8571434
Montenegro,MNE,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,..,32.83581924,32.33831024,49.25373077,51.74129486,53.36538315,55.76922989,55.28845978,55.28845978,55.76922989,55.92417145,55.45023727,55.3990593,56.80751038,56.33802795,53.20196915,50.73891449,49.26108551,50.73891449,49.51456451,47.34299469,47.82608795
Morocco,MAR,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,53.22580719,58.28876877,47.87234116,48.14814758,45.5026474,48.76847458,41.95121765,39.02439117,42.23300934,40.29126358,43.54066849,52.38095093,40.28435898,37.44075775,41.7061615,47.11538315,48.09523773,50.47618866,49.04761887,44.76190567,41.42856979,38.57143021
Morocco,MAR,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,55.19125748,56.83060074,57.37704849,50.2702713,49.18918991,48.75621796,41.66666794,45.36585236,44.6601944,44.17475891,47.8468895,46.88995361,45.49763107,51.18483353,52.60663605,48.07692337,47.61904907,45.7142868,40.47618866,39.04761887,40.47618866,46.66666794
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,39.89361572,57.44680786,42.32804108,37.0370369,32.16080475,35.43689346,29.12621307,30.91787529,27.53623199,25.96153831,31.27962112,32.70142365,33.64928818,32.70142365,28.90995216,29.52380943,33.80952454,34.2857132,30.95238113,33.96226501,32.54716873,33.96226501
Morocco,MAR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,51.63043594,52.71739197,52.17391205,52.97297287,45.94594574,46.26865768,38.72549057,49.50980377,50,51.45631027,51.67464066,49.76076508,47.86729813,49.76303482,48.81516647,51.44230652,49.04761887,47.61904907,46.66666794,42.8571434,46.66666794,50
Morocco,MAR,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,59.29648209,55.5,53.73134232,51.74129486,49.25373077,50.96154022,44.97607803,45.45454407,46.41148376,41.82692337,46.91942978,47.86729813,46.94835663,46.47887421,44.6009407,52.40384674,50.95238113,44.2857132,44.2857132,44.76190567,45.7142868,47.1428566
Morocco,MAR,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,36.5,42.78606796,34.3283577,34.82587051,26.86567116,33.65384674,26.44230843,28.84615326,27.88461494,25.96153831,27.96208572,28.90995216,27.69952965,29.10798073,27.23004723,27.58620644,28.5714283,29.55665016,28.5714283,29.12621307,29.46859932,31.40096664
Mozambique,MOZ,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,40.86021423,43.3155098,37.23404312,38.62434006,32.80423355,30.54187202,37.07316971,32.19512177,36.89320374,37.86407852,40.66985703,40.95238113,38.3886261,34.59715652,34.12322235,29.32692337,24.76190567,17.1428566,19.04761887,23.80952454,21.90476227,24.76190567
Mozambique,MOZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,50.27322388,38.79781342,36.06557465,42.70270157,37.29729843,34.82587051,35.29411697,29.75609779,33.98058319,34.95145798,33.97129059,32.05741501,29.85782051,29.85782051,31.7535553,23.07692337,20.95238113,16.66666603,16.66666603,15.71428585,15.71428585,20
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,46.27659607,51.06383133,40.74074173,51.32275009,52.26130676,44.6601944,50.97087479,61.83575058,55.55555725,57.21154022,68.72038269,58.2938385,58.2938385,59.24170685,38.3886261,32.38095093,27.61904716,12.85714245,16.19047546,18.39622688,19.81132126,10.84905624
Mozambique,MOZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,28.26086998,36.41304398,47.82608795,39.45946121,28.10810852,33.83084488,24.50980377,26.96078491,25.72815514,34.46601868,35.40670013,35.88516617,33.64928818,34.59715652,36.96682358,36.05769348,31.90476227,24.76190567,23.80952454,21.90476227,20.95238113,23.33333397
